sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
932000	30320	72.8125	9.7	0.097	1.0	0.17684594348222427
934000	30320	72.96875	9.95	0.0995	1.0	0.18099135970895863
936000	30320	73.109375	9.6	0.096	1.0	0.1751824817518248
938000	30320	73.234375	9.6	0.096	1.0	0.1751824817518248
940000	30320	73.390625	10.05	0.1005	1.0	0.1826442526124489
942000	30320	73.53125	10.65	0.1065	1.0	0.19249887031179394
944000	30320	73.71875	10.9	0.109	1.0	0.19657348963029755
946000	30152	73.859375	8.6	0.086	1.0	0.1583793738489871
948000	30320	74.0	10.05	0.1005	1.0	0.1826442526124489
950000	30320	74.171875	10.2	0.102	1.0	0.18511796733212338
952000	30320	74.3125	9.8	0.098	1.0	0.1785063752276867
954000	30320	74.4375	10.2	0.102	1.0	0.18511796733212338
956000	30320	74.609375	10.1	0.101	1.0	0.1834695731153497
958000	30320	74.765625	9.9	0.099	1.0	0.18016378525932666
960000	30152	74.9375	10.45	0.1045	1.0	0.1892258940697148
962000	30320	75.09375	9.8	0.098	1.0	0.1785063752276867
964000	30320	75.25	10.4	0.104	1.0	0.18840579710144925
966000	30320	75.390625	10.25	0.1025	1.0	0.18594104308390022
968000	30320	75.5625	10.95	0.1095	1.0	0.19738621000450654
970000	30320	75.734375	10.35	0.1035	1.0	0.18758495695514274
972000	30320	75.90625	10.1	0.101	1.0	0.1834695731153497
974000	30320	76.03125	9.15	0.0915	1.0	0.16765918460833715
976000	30320	76.171875	9.85	0.0985	1.0	0.17933545744196633
978000	30320	76.296875	9.6	0.096	1.0	0.1751824817518248
980000	30320	76.453125	10.3	0.103	1.0	0.18676337262012693
982000	30320	76.59375	9.85	0.0985	1.0	0.17933545744196633
984000	30152	76.78125	10.4	0.104	1.0	0.18840579710144925
986000	30320	76.953125	10.0	0.1	1.0	0.18181818181818182
988000	30320	77.109375	9.8	0.098	1.0	0.1785063752276867
990000	30320	77.3125	10.95	0.1095	1.0	0.19738621000450654
992000	30320	77.4375	9.95	0.0995	1.0	0.18099135970895863
994000	30320	77.625	10.85	0.1085	1.0	0.19576003608479928
996000	30320	77.78125	10.5	0.105	1.0	0.19004524886877827
998000	30320	77.921875	9.9	0.099	1.0	0.18016378525932666
